date,period,site,land_type,latitude,longitude,transect,morphogroup,family,genus,head_width,intertegular_space,in_canola,subgenus,species
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Lasioglossum,1.71,1.36,no,NA,NA
2022-08-02,Post-Bloom,Plaza,natural,47.397565,-117.57463,1,Solitary,Halictidae,Lasioglossum,1.37,1.19,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,1,Solitary,Halictidae,Lasioglossum,1.2,0.77,no,NA,NA
2022-08-02,Post-Bloom,Spangle,natural,47.397378,-117.488876,3,Solitary,Halictidae,Lasioglossum,1.47,1.15,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.52,1.14,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,3,Solitary,Halictidae,Lasioglossum,1.49,1.14,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Nomada,2.1,1.2,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Nomia,3.93,3.14,no,NA,NA
2022-07-06,Peak-Bloom,Plaza,natural,47.397565,-117.57463,4,Solitary,Halictidae,Nomia,3.8,2.77,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Sphecodes,1.72,1.09,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Sphecodes,2.14,1.42,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Sphecodes,2.49,1.76,no,NA,NA
2022-07-07,Peak-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Sphecodes,1.5,0.94,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Halictidae,Sphecodes,2.55,1.84,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Halictidae,Sphecodes,2.15,1.27,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Halictidae,Sphecodes,2.11,1.55,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Sphecodes,1.58,1.26,no,NA,NA
2022-07-07,Peak-Bloom,Hutchins,semi,46.37795769,-117.877145,4,Solitary,Halictidae,Sphecodes,1.47,0.96,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,3,Solitary,Halictidae,Sphecodes,2.54,1.62,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Halictidae,Sphecodes,1.44,0.88,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Sphecodes,1.56,0.96,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,3,Solitary,Halictidae,Sphecodes,1.62,1.37,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,3,Solitary,Halictidae,Sphecodes,1.34,0.86,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Halictidae,Sphecodes,2.02,1.47,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Halictidae,Sphecodes,1.58,1.24,no,NA,NA
2022-08-02,Post-Bloom,Plaza,natural,47.397565,-117.57463,3,Solitary,Megachilidae,Anthidium,2.31,1.71,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Megachilidae,Anthidium,2.16,1.8,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Megachilidae,Hoplitis,1.71,1.2,no,NA,NA
2022-06-28,Peak-Bloom,Clark1,semi,46.82942655,-117.1411106,2,Solitary,Megachilidae,Megachile,4.24,3.69,no,NA,NA
2022-07-20,Post-Bloom,Hutchins,semi,46.37795769,-117.877145,2,Solitary,Megachilidae,Megachile,2.41,2.29,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Megachilidae,Megachile,4.09,3.16,no,NA,NA
2022-07-25,Post-Bloom,Chipman1,semi,46.721549,-117.153,3,Solitary,Megachilidae,Megachile,4.09,2.96,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Megachilidae,Megachile,3.07,2.08,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Megachilidae,Osmia,2.65,1.99,no,NA,NA
2022-07-25,Post-Bloom,Chipman2,semi,46.7371882,-117.0662461,2,Solitary,Megachilidae,Osmia,1.84,1.27,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,2,Solitary,Megachilidae,Osmia,3.99,3.38,no,NA,NA
2022-06-15,Pre-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Megachilidae,Osmia,2.99,2.01,no,NA,NA
2022-06-09,Pre-Bloom,Plaza,natural,47.397565,-117.57463,3,Solitary,Megachilidae,Osmia,2.38,1.69,no,NA,NA
2022-06-21,Pre-Bloom,Smoot,natural,46.82218897,-117.237749,4,Solitary,Megachilidae,Osmia,2.89,2.05,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,1,Solitary,Megachilidae,Osmia,2.79,2.22,no,NA,NA
2022-06-09,Pre-Bloom,Plaza,natural,47.397565,-117.57463,2,Solitary,Megachilidae,Osmia,2.63,1.86,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,4,Solitary,Megachilidae,Osmia,2.44,1.86,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,1,Solitary,Megachilidae,Osmia,2.35,1.8,no,NA,NA
2022-06-08,Pre-Bloom,Asotin,natural,46.26055038,-117.29982,4,Solitary,Megachilidae,Osmia,2.86,2.14,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,1,Solitary,Megachilidae,Osmia,2.98,1.93,no,NA,NA
2022-06-30,Peak-Bloom,Kamiak,natural,46.8676508,-117.1510624,3,Solitary,Megachilidae,Osmia,3.27,2.54,no,NA,NA
2022-06-09,Pre-Bloom,Plaza,natural,47.397565,-117.57463,2,Solitary,Megachilidae,Osmia,2.49,1.75,no,NA,NA
2022-06-27,Peak-Bloom,Clark2,natural,46.835963,-117.220154,2,Solitary,Megachilidae,Osmia,2.23,1.45,no,NA,NA
2022-06-07,Pre-Bloom,Clark1,semi,46.82942655,-117.1411106,4,Solitary,Megachilidae,Osmia,2.26,1.62,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,1,Solitary,Megachilidae,Osmia,3.24,2.43,no,NA,NA
2022-06-07,Pre-Bloom,Clark2,natural,46.835963,-117.220154,4,Solitary,Megachilidae,Osmia,2.28,1.67,no,NA,NA
2022-07-19,Post-Bloom,Kamiak,natural,46.8676508,-117.1510624,4,Solitary,Megachilidae,Osmia,3.84,2.73,no,NA,NA
2022-06-02,Pre-Bloom,Chipman2,semi,46.7371882,-117.0662461,3,Solitary,Megachilidae,Osmia,1.97,1.27,no,NA,NA
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Bombus,5.09,NA,yes,,nevadensis
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,4.25,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.69,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.7,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.86,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.71,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.86,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.64,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.86,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.7,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.7,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.62,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.71,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.57,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.76,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.81,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.65,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.58,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,2.87,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.24,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.06,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.04,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,2.76,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,2.82,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.27,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,2.82,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,2.82,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.15,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.2,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Andrena,3.08,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Halictus,1.88,NA,yes,,vigatellus
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Sphecodes,1.54,NA,yes,,B
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,1,NA,NA,Lasioglossum,1.08,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.46,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.45,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.72,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.79,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.81,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.88,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.63,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.9,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.85,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.84,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.85,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.55,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.89,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.94,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.08,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.29,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.01,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.11,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.95,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.12,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.28,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.85,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.11,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.87,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,3.09,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.89,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.83,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Andrena,2.91,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Sphecodes,2.85,NA,yes,,A
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.48,NA,yes,,punctatoventre
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.31,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.42,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.45,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Sphecodes,1.36,NA,yes,,C
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.47,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.51,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.55,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.4,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.25,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.46,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Sphecodes,1.43,NA,yes,,C
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.36,NA,yes,(Dialictus),
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.27,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.19,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.26,NA,yes,(Dialictus),
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.28,NA,yes,,pulveris
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Sphecodes,1.6,NA,yes,,C
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.51,NA,yes,,punctatoventre
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.37,NA,yes,(Dialictus),
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.43,NA,yes,,incompletum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.47,NA,yes,(Dialictus),
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.08,NA,yes,(Dialictus),
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,3,NA,NA,Lasioglossum,1.25,NA,yes,,incompletum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.7,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.68,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.85,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.64,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.93,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.94,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.55,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.73,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.86,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.77,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.67,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.62,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.85,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.67,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.82,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.74,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.46,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.76,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.85,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.63,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.78,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.57,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.54,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.86,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.89,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.81,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.75,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.54,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.82,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.45,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.82,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.74,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.45,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.76,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.65,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.89,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.76,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.69,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.2,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.59,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.69,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.5,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.64,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.68,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.96,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.6,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.56,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.6,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.78,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.66,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.66,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.69,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.69,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.98,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.34,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.67,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.79,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.94,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.8,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3.09,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Colletes,3.02,NA,yes,,kincaidii
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.67,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.93,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Lasioglossum,2.41,NA,yes,,sisymbrii
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,3,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.75,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.66,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.67,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.98,NA,yes,,prunorum
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.77,NA,yes,,scurra
2022-07-21,Post-Bloom,Aso_c,canola,46.25037,-117.26272,4,NA,NA,Andrena,2.46,NA,yes,,knuthiana
